Sample_ID,Moisture,Ash,Volatile_Oil,Acid_Insoluble_Ash,Chromium,Coumarin,Fiber,Density,Oil_Content,Resin,Pesticide_Level,PH_Value,Quality_Label
SMP_00723,6.2167,1.5589,2.7676,0.2598,0.1636,0.4243,19.4718,0.5952,9.9765,1.0355,0.0061,5.4766,High
SMP_07429,7.4340,1.2707,2.6984,0.8871,0.2913,0.3563,13.4019,1.0086,11.5661,1.6120,0.0635,5.2880,Low
SMP_09512,5.4690,1.1743,2.5050,0.2935,0.1527,0.4211,16.4313,1.1429,9.3799,1.7626,0.0070,5.5795,Medium
SMP_07314,5.5935,1.8857,1.3773,0.1601,0.0987,0.4889,10.8878,0.9563,9.4060,2.6520,0.0295,4.5868,Low
SMP_01861,5.8819,1.9801,1.4883,0.6729,0.3091,0.3261,16.1513,0.8516,5.1694,2.7503,0.0827,5.0226,Low
SMP_12721,6.9031,1.7420,1.5068,0.1230,0.1039,0.2257,13.6088,1.1208,10.1273,2.7044,0.0188,6.8290,Medium
SMP_14342,4.0591,1.1886,2.4397,0.8853,0.4529,0.3658,16.0525,0.8623,8.9159,1.9656,0.0439,6.9852,High
SMP_12703,7.8023,1.4241,3.4034,0.2910,0.0738,0.1168,16.4639,0.9807,11.2769,2.5938,0.0681,6.7588,High
SMP_13616,4.3825,1.8947,1.4467,0.4439,0.2774,0.3024,16.3831,0.6600,8.3072,1.3771,0.0282,7.4803,Medium
SMP_01993,5.2440,1.1366,2.3147,0.5671,0.3088,0.3981,19.7133,1.1148,6.1837,1.3463,0.0256,5.0305,High
SMP_02333,4.7057,1.5440,2.4156,0.8432,0.2557,0.4259,13.1133,0.9028,7.0848,1.4637,0.0858,5.1480,Low
SMP_10325,6.5340,1.1797,2.8339,0.1552,0.2835,0.1476,16.8650,0.7130,13.0589,1.7238,0.0081,6.2941,High
SMP_06340,4.0849,1.4911,3.4751,0.8195,0.0818,0.3620,14.6112,1.0784,5.9853,1.0819,0.0792,7.0476,Medium
SMP_09914,4.9383,1.7280,2.0084,0.5213,0.3719,0.3602,14.0451,0.5163,13.9260,0.7861,0.0843,6.7464,Medium
SMP_13714,4.4247,1.7864,2.1368,0.1990,0.3779,0.1007,18.4687,1.1215,11.5097,2.6117,0.0368,7.2225,High
SMP_06118,7.6793,1.8592,2.6425,0.2658,0.4030,0.4293,18.4955,0.7828,9.0886,0.8879,0.0773,6.7117,High
SMP_03460,5.1233,1.6845,2.3458,0.1132,0.3517,0.3481,10.7861,1.0233,10.2211,1.0119,0.0560,6.2864,Low
SMP_07615,4.4399,1.6212,1.1176,0.9311,0.2580,0.4642,18.3655,0.5026,9.5922,2.7196,0.0373,5.4697,Medium
SMP_06568,4.5140,1.3410,3.3914,0.1385,0.4640,0.3246,11.0235,0.6070,11.8934,2.0212,0.0168,7.2130,Medium
SMP_11269,6.8691,1.8115,3.4346,0.2718,0.2756,0.2176,14.3566,0.5466,13.9384,1.3021,0.0989,5.8214,Medium
SMP_08298,5.4106,1.5306,2.6767,0.1420,0.3085,0.3441,18.5039,0.6083,9.5029,1.6856,0.0848,5.5875,Medium
SMP_11767,5.5911,1.6324,1.5616,0.8155,0.4473,0.4643,16.1606,1.1569,6.3587,1.9001,0.0448,7.4403,Medium
SMP_09337,4.2426,1.8730,1.6474,0.8328,0.1953,0.3937,19.1934,0.9840,7.3484,2.2498,0.0701,7.2732,High
SMP_05493,7.0826,1.8916,1.6952,0.7219,0.1014,0.3465,13.0403,0.9911,6.4188,2.1640,0.0709,7.0715,Medium
SMP_13513,6.5876,1.4447,2.9759,0.3445,0.1489,0.4722,10.6975,1.1352,7.2863,2.8576,0.0384,5.6524,Low
SMP_04519,6.6275,1.6915,2.1183,0.4366,0.3958,0.4702,19.1447,0.8862,5.7903,0.6833,0.0403,6.6986,High
SMP_10992,7.6461,1.9488,3.1883,0.9302,0.0710,0.4308,10.6659,0.9003,5.8527,2.4775,0.0003,5.6517,Low
SMP_08198,6.4301,1.2776,2.8273,0.5643,0.1684,0.3014,13.5164,0.6748,10.9280,2.0957,0.0141,7.2875,Medium
SMP_05139,5.4730,1.4923,2.0332,0.5103,0.2161,0.4883,18.0325,1.0157,9.1071,2.7039,0.0094,4.9303,High
SMP_06756,4.7144,1.8627,3.2121,0.7220,0.0793,0.4567,14.1869,0.6268,12.7878,1.3668,0.0507,6.7292,Medium
SMP_11196,6.6875,1.9223,3.2986,0.3126,0.3389,0.4538,11.0382,0.6301,12.8624,1.9057,0.0057,6.1037,Low
SMP_14129,4.8460,1.9102,3.2253,0.4639,0.4840,0.1427,10.0402,1.0600,7.1530,2.4082,0.0729,7.2598,Low
SMP_00258,6.8046,1.6802,2.0204,0.1139,0.3124,0.2013,14.5026,1.1704,8.9904,2.5996,0.0189,6.5174,Medium
SMP_14950,5.4501,1.7191,1.8726,0.8198,0.4143,0.3357,14.6177,0.8050,6.9320,1.0748,0.0481,4.9493,Low
SMP_13231,4.8144,1.8750,1.3075,0.4945,0.3193,0.1982,12.7703,1.0163,13.0643,2.2641,0.0952,5.3563,Low
SMP_12923,4.6112,1.2070,1.2512,0.6316,0.0703,0.3812,12.0456,0.9590,11.1688,0.8241,0.0046,4.6214,Low
SMP_11962,5.8428,1.5068,2.6623,0.1667,0.3954,0.1592,14.1357,0.6986,9.9260,1.0218,0.0715,6.3394,Medium
SMP_06932,4.7097,1.7986,2.4786,0.5032,0.3427,0.4210,19.7065,0.9624,12.4694,2.0188,0.0566,4.6944,High
SMP_09602,4.7368,1.5055,1.4108,0.3369,0.2837,0.1701,11.0826,1.0932,8.6554,2.2788,0.0480,6.7385,Low
SMP_14381,7.6603,1.8358,3.4299,0.2398,0.0932,0.1140,19.3219,0.5007,5.0818,1.0859,0.0620,4.7460,High
SMP_03626,7.0556,1.1288,2.3343,0.3775,0.3886,0.4217,10.6610,0.6349,13.9265,1.5391,0.0477,5.0041,Low
SMP_00703,4.5214,1.3093,1.2922,0.9873,0.1889,0.1522,11.9909,0.9114,5.6405,2.6561,0.0962,5.2403,Low
SMP_03190,5.9952,1.4145,3.3039,0.9768,0.0781,0.4692,10.8277,0.7362,12.6258,2.4426,0.0726,4.6174,Low
SMP_00504,6.8547,1.8737,1.3171,0.8800,0.3172,0.1509,14.2755,0.6127,12.0035,2.3972,0.0106,6.0185,Medium
SMP_11785,4.6446,1.3449,3.4502,0.3842,0.4971,0.4293,15.3173,1.0957,14.7379,1.2232,0.0117,4.7480,Medium
SMP_13233,7.8974,1.7857,1.9508,0.7515,0.3848,0.4137,18.1348,0.8254,8.4812,1.4459,0.0459,5.4336,High
SMP_05442,4.4299,1.1371,1.9464,0.4047,0.4333,0.3290,11.8672,0.5199,6.0237,2.2511,0.0848,6.8477,Low
SMP_02557,4.1127,1.3823,1.6160,0.6460,0.4934,0.3071,14.2569,0.7578,12.8495,0.6800,0.0960,5.7538,Low
SMP_00849,7.0507,1.4275,2.5667,0.7549,0.3557,0.2883,13.8790,0.7632,11.4005,1.7370,0.0850,7.1242,High
SMP_02249,6.8268,1.9649,1.8663,0.8908,0.0599,0.2153,10.4866,0.9559,6.0080,2.6143,0.0647,4.5865,Low
SMP_05617,4.7878,1.5703,1.2558,0.8301,0.4124,0.3166,10.3819,0.6962,6.3829,1.8087,0.0102,7.1092,Low
SMP_09453,5.4402,1.1850,3.2818,0.3957,0.2298,0.1537,19.9220,0.9001,10.7451,0.8639,0.0680,6.5434,High
SMP_00373,6.7019,1.3961,1.3326,0.2429,0.4772,0.4519,19.0705,1.1941,7.0832,1.3886,0.0670,5.9515,High
SMP_13290,7.5853,1.2178,1.1099,0.8838,0.2165,0.1881,16.2623,1.1097,8.8724,0.9095,0.0698,6.0639,Medium
SMP_05318,4.1948,1.2586,1.5482,0.7698,0.2592,0.1061,17.7344,0.7533,7.6047,0.9568,0.0947,7.3262,High
SMP_10625,4.5080,1.7885,2.2059,0.8102,0.3881,0.3281,17.2000,1.0995,9.4878,2.8904,0.0182,7.4086,High
SMP_05488,7.4675,1.4768,3.2516,0.7329,0.0748,0.1269,18.0011,0.7498,6.8925,2.6634,0.0984,6.9263,High
SMP_05304,7.2276,1.7327,2.1715,0.6046,0.3240,0.2083,11.3938,0.7636,5.9486,1.2872,0.0553,6.1204,Low
SMP_04053,5.8549,1.1090,1.8794,0.6988,0.3997,0.2789,10.5585,0.9433,14.2159,1.7411,0.0929,5.5624,Low
SMP_03938,5.1151,1.8700,3.3429,0.8643,0.2294,0.4960,17.3504,0.7490,5.9370,2.1677,0.0729,4.8674,Medium
SMP_06253,5.9127,1.8748,1.3996,0.9226,0.2438,0.4745,18.6608,0.9620,11.7285,1.0288,0.0603,6.1485,High
SMP_14841,5.4040,1.4431,2.4368,0.6497,0.0922,0.1448,10.3441,0.8519,6.9459,1.0593,0.0453,5.2616,Low
SMP_09547,6.0054,1.2488,1.1052,0.9662,0.4464,0.2106,10.9937,0.8152,10.5064,1.9262,0.0917,6.5190,Low
SMP_12228,4.4955,1.7976,3.3156,0.9673,0.2293,0.2140,17.9447,0.8272,13.2180,2.6095,0.0963,5.5088,Medium
SMP_12563,6.8841,1.7137,1.8098,0.8244,0.3853,0.2631,17.5166,0.5627,8.9787,2.3156,0.0325,4.7866,High
SMP_04077,6.7290,1.6124,2.6067,0.8322,0.1792,0.3709,17.4332,0.6182,14.5707,1.3500,0.0714,6.7621,High
SMP_00998,6.1925,1.4531,3.1944,0.1901,0.1660,0.4008,10.9499,0.7246,8.8716,2.0565,0.0159,7.0819,Medium
SMP_04333,7.0307,1.8397,2.7343,0.5169,0.1691,0.2712,12.7340,0.9372,13.1821,1.7955,0.0046,7.3193,High
SMP_08611,5.6678,1.3213,2.7441,0.4267,0.4788,0.3963,14.2948,0.6215,10.5655,1.9893,0.0969,6.7313,Medium
SMP_01177,4.7477,1.5421,1.7063,0.3912,0.2082,0.1254,19.8597,0.5221,11.6250,1.4281,0.0647,5.5688,High
SMP_14532,7.2302,1.0154,1.8626,0.3098,0.1249,0.1986,14.3144,0.7226,14.2528,0.6335,0.0327,5.8888,Medium
SMP_00552,4.9913,1.0364,1.2547,0.7557,0.1399,0.2486,15.0170,1.0079,6.1324,1.5160,0.0486,6.1225,Low
SMP_04841,4.3070,1.9858,1.5750,0.2939,0.4748,0.2780,18.0537,0.7018,13.7318,2.5808,0.0520,6.6152,High
SMP_12440,6.9048,1.8838,2.4255,0.1540,0.4098,0.1746,14.8237,0.7598,9.9393,0.8882,0.0673,5.7259,Medium
SMP_04373,6.4973,1.1807,2.6543,0.6591,0.4334,0.2022,10.2747,1.1399,14.0864,1.6397,0.0079,5.9940,Low
SMP_03498,7.2584,1.8925,2.8846,0.6083,0.3192,0.2283,11.7700,0.5915,6.8203,2.8349,0.0165,6.6713,Medium
SMP_14873,7.3365,1.0191,3.3508,0.1549,0.1642,0.4108,10.0151,0.8624,7.5151,2.2083,0.0237,4.8233,Low
SMP_14575,6.0666,1.8110,1.9941,0.7577,0.1700,0.1683,17.4214,0.7427,14.0741,2.0141,0.0910,6.5899,High
SMP_14790,6.8006,1.5828,2.7500,0.8678,0.4918,0.3470,17.0669,1.0406,12.3380,2.8795,0.0781,4.7864,High
SMP_01408,6.1577,1.4274,3.4318,0.6042,0.1643,0.1921,16.1136,0.8660,5.0770,2.5752,0.0705,6.4855,Medium
SMP_12475,7.4448,1.2292,2.6040,0.7861,0.1979,0.2060,16.9077,0.5620,10.5703,2.6952,0.0604,5.6257,Medium
SMP_12605,5.5031,1.4516,1.6365,0.9088,0.3821,0.4500,13.5087,1.1189,14.1643,2.7925,0.0005,5.9204,Low
SMP_05177,6.9211,1.3201,1.7456,0.6779,0.1204,0.4468,13.8763,0.5135,8.0544,2.4625,0.0860,6.2037,Low
SMP_05830,4.1814,1.5882,3.4023,0.6656,0.4823,0.2523,14.5978,0.8469,14.2395,1.4508,0.0984,6.1294,Medium
SMP_06063,4.4901,1.1534,1.8588,0.7725,0.0797,0.2378,13.1855,0.8401,9.6372,2.2861,0.0626,7.2084,Medium
SMP_07793,6.9371,1.1235,1.6333,0.6919,0.1608,0.3137,12.4426,0.9778,5.7502,2.3031,0.0338,5.8606,Low
SMP_12851,4.7331,1.7526,1.8563,0.9092,0.3806,0.2341,14.8663,1.1578,10.8521,2.3881,0.0958,6.8290,Medium
SMP_06776,7.7181,1.6338,2.2199,0.7754,0.4991,0.1330,16.5159,0.8893,11.1025,0.5571,0.0956,4.7562,High
SMP_03589,6.4639,1.8699,1.6911,0.2728,0.3638,0.1755,10.9111,0.5677,12.6840,0.5719,0.0290,4.8876,Low
SMP_14696,5.0153,1.8741,3.3889,0.8911,0.1552,0.2225,18.0544,0.5115,14.7261,2.6237,0.0066,5.6851,High
SMP_10267,5.0323,1.7623,2.6474,0.9526,0.0952,0.2073,17.6615,1.0727,12.1601,0.8796,0.0331,5.1742,Medium
SMP_00694,7.4678,1.7468,3.1445,0.5455,0.1090,0.3785,12.0608,0.8089,5.6501,2.5633,0.0126,7.2093,Medium
SMP_02534,7.3435,1.5898,2.5813,0.9297,0.4685,0.3657,10.0776,0.5731,13.5795,0.7118,0.0214,5.1917,Low
SMP_05012,6.8324,1.1145,1.6647,0.9971,0.2452,0.2436,18.7386,0.5232,10.3478,1.0257,0.0369,5.0994,High
SMP_03444,7.8758,1.8581,2.2415,0.5501,0.3534,0.1457,19.9990,0.8632,14.0991,2.9184,0.0582,4.8101,High
SMP_00983,6.6662,1.8709,3.1753,0.6211,0.2435,0.3567,18.1822,0.5040,14.9200,0.9573,0.0471,7.1161,High
SMP_09373,6.6073,1.0370,1.8400,0.1707,0.3810,0.2098,18.3648,0.7931,13.8526,1.0527,0.0653,7.3347,High
SMP_05944,4.9412,1.8518,2.7620,0.4980,0.4955,0.2349,10.9955,1.0135,12.5705,0.6475,0.0820,6.8279,Low
SMP_14132,7.0631,1.6670,2.0690,0.4426,0.3876,0.2453,10.3103,0.8934,13.8213,0.6029,0.0248,4.8817,Low
SMP_04223,6.1116,1.8208,2.8889,0.1457,0.2715,0.4409,16.5011,0.5415,8.2564,1.8915,0.0173,6.5458,High
SMP_00092,6.4310,1.5127,1.5767,0.2589,0.1493,0.1746,17.7959,0.7451,5.5785,2.9228,0.0884,7.2833,High
SMP_05653,7.2875,1.7139,3.4584,0.1019,0.4480,0.3454,10.0249,0.8259,12.6744,0.9564,0.0679,4.9191,Low
SMP_02267,7.7885,1.2014,2.4463,0.4497,0.3984,0.1518,14.3722,0.9893,9.0702,0.6464,0.0706,6.0096,Medium
SMP_10724,4.9726,1.3775,2.6297,0.5299,0.3213,0.3384,16.9543,1.1525,11.5291,0.9123,0.0457,5.0717,Medium
SMP_08032,4.1949,1.8990,3.0549,0.9409,0.2111,0.3632,18.6420,0.7391,9.7453,1.8293,0.0030,6.9852,High
SMP_09513,4.1951,1.3501,2.0219,0.2558,0.4348,0.2347,10.5475,0.7733,10.4804,1.6951,0.0564,7.1477,Low
SMP_09574,7.4715,1.5295,2.3363,0.3451,0.2823,0.3944,15.9652,0.8760,8.6361,2.0765,0.0858,5.0721,Medium
SMP_00262,7.7309,1.5443,1.5008,0.6552,0.3843,0.3952,15.2145,0.5480,8.7112,2.8020,0.0585,6.1150,Medium
SMP_14660,4.7357,1.9957,3.2922,0.3096,0.3063,0.3292,17.7076,0.7357,5.6881,1.7619,0.0315,6.8991,High
SMP_03338,4.2556,1.9493,1.6527,0.6748,0.4228,0.2202,16.3544,0.5756,14.6994,0.6454,0.0439,6.1105,Medium
SMP_05498,5.7786,1.8546,2.6385,0.2440,0.2745,0.4727,14.3923,0.8294,14.4136,0.8396,0.0736,5.3975,Medium
SMP_14793,6.6045,1.4367,1.8406,0.5003,0.4280,0.1231,15.8966,0.7686,12.5746,2.5548,0.0355,5.8796,Medium
SMP_04017,7.0870,1.2944,2.2577,0.1175,0.3236,0.3135,17.5529,1.0103,11.2762,0.6418,0.0904,4.5541,High
SMP_03627,7.9796,1.9231,1.0051,0.5957,0.4426,0.2723,14.3682,0.7656,5.2883,2.4758,0.0457,6.0932,Low
SMP_10564,4.9953,1.5672,3.3348,0.5777,0.4501,0.4628,10.7036,1.1409,6.0118,1.5054,0.0752,4.7121,Low
SMP_00446,7.2428,1.9484,1.2284,0.2454,0.4824,0.3151,10.1420,0.6804,9.4995,2.2323,0.0734,7.4863,Low
SMP_06753,7.0226,1.7966,2.2003,0.7187,0.4837,0.4560,16.1243,0.5598,14.7971,1.0638,0.0361,4.9211,High
SMP_05112,4.2275,1.3232,1.7388,0.7453,0.2636,0.2166,15.7044,0.5500,11.6236,0.8683,0.0280,5.3464,Low
SMP_05966,5.8503,1.6131,1.3612,0.4215,0.3415,0.3560,18.4206,0.8062,13.8983,2.2055,0.0563,4.8515,High
SMP_03556,5.0867,1.8822,3.1394,0.1575,0.1802,0.4558,12.3666,1.1972,7.5685,2.3478,0.0418,4.9088,Low
SMP_02195,4.8777,1.2299,2.3008,0.4684,0.1828,0.1216,15.2078,1.0717,13.5138,1.0886,0.0600,7.0677,High
SMP_09599,7.5195,1.0509,1.8179,0.1987,0.3578,0.2399,11.8855,0.6451,8.7514,1.9889,0.0681,4.5653,Low
SMP_07339,5.2491,1.1714,1.5029,0.5199,0.0820,0.1938,17.1954,0.6504,6.1694,0.7095,0.0989,4.7606,Medium
SMP_12817,5.5696,1.1414,3.3953,0.8564,0.2636,0.4962,11.5096,0.6137,6.5985,0.8483,0.0493,6.8196,Low
SMP_03368,7.0467,1.6914,2.9257,0.9952,0.3966,0.2407,16.1393,0.7359,14.7007,2.7504,0.0568,6.8439,High
SMP_09953,7.6877,1.8859,1.5679,0.7272,0.2773,0.2970,10.1483,0.8683,5.9549,1.1722,0.0011,5.7028,Low
SMP_02868,5.2169,1.4005,2.0124,0.7943,0.1137,0.1631,16.2659,0.9003,6.5401,2.6307,0.0330,5.6010,Low
SMP_02527,4.2785,1.6189,1.0894,0.5737,0.1657,0.2227,14.6710,1.1490,12.1067,2.8422,0.0660,4.5214,Medium
SMP_12084,7.0350,1.9622,1.3031,0.1716,0.0668,0.1851,15.2928,0.6180,7.4728,0.9098,0.0880,7.1174,Medium
SMP_07564,7.4274,1.7747,3.0610,0.6440,0.1163,0.4659,11.4103,0.6577,9.3262,1.7450,0.0097,6.7851,Medium
SMP_08292,5.7193,1.0710,2.3586,0.7525,0.2019,0.3435,11.2166,0.7978,6.6592,1.1842,0.0642,6.7609,Low
SMP_10224,7.3082,1.5463,1.0206,0.9314,0.4637,0.3175,19.0384,0.6868,10.1718,2.2231,0.0503,7.0482,High
SMP_01169,7.7771,1.0194,3.4135,0.2344,0.4188,0.2104,13.5071,0.6518,10.8552,1.3703,0.0658,4.5470,Medium
SMP_04145,6.4718,1.9278,1.1673,0.4374,0.4716,0.1869,18.1321,0.5012,5.2589,1.3191,0.0769,4.8125,Medium
SMP_05150,7.2766,1.1932,1.7279,0.4963,0.3831,0.3884,13.3711,0.8576,7.3424,2.4260,0.0197,6.9581,Medium
SMP_00085,4.9987,1.4895,1.5531,0.9890,0.4749,0.1158,17.0558,1.1477,6.8058,1.9199,0.0916,4.6019,Medium
SMP_03150,5.5285,1.5804,2.8309,0.6449,0.3553,0.4463,18.7383,1.1026,6.5317,1.1277,0.0503,5.5763,Medium
SMP_12629,4.0517,1.9631,1.9340,0.3578,0.4027,0.2287,15.6981,0.7858,11.2725,0.7504,0.0385,7.2066,High
SMP_00881,4.4715,1.9583,1.2276,0.3080,0.0710,0.3821,18.5030,0.8039,14.2853,1.9758,0.0631,7.0363,High
SMP_06748,6.3484,1.5699,1.9482,0.2893,0.2834,0.2981,12.7520,0.5359,7.0557,1.8770,0.0536,4.9010,Low
SMP_14366,4.8738,1.4901,2.1879,0.7084,0.3920,0.3801,13.4666,0.5345,7.9277,2.5410,0.0436,6.5933,Medium
SMP_06536,6.8729,1.0281,3.3606,0.3422,0.4585,0.3048,14.9919,0.8155,14.2243,1.0203,0.0612,5.4534,Medium
SMP_14334,4.4419,1.0974,2.2309,0.7141,0.4706,0.1348,13.5857,0.8235,11.5871,2.0467,0.0371,5.5436,Low
SMP_09057,6.8496,1.7090,1.6518,0.3819,0.3077,0.3290,13.3959,1.1276,6.3121,1.4739,0.0259,7.2870,Medium
SMP_01468,4.0750,1.3917,1.1872,0.5277,0.2398,0.2778,10.4534,0.7532,12.5649,1.4223,0.0716,5.6085,Low
SMP_10937,6.6346,1.8617,2.0391,0.3573,0.1745,0.3730,17.0693,1.1394,5.2111,0.8428,0.0590,5.3811,Medium
SMP_05642,6.5682,1.3427,3.4229,0.4118,0.3292,0.2521,10.1184,0.5642,7.3232,2.5305,0.0443,6.2659,Low
SMP_06538,4.2862,1.0176,2.4974,0.6533,0.2862,0.1266,13.3151,0.7514,12.0482,1.5472,0.0573,5.3590,Low
SMP_09419,5.5709,1.5510,2.1951,0.7156,0.1737,0.2612,14.0260,0.7231,12.9824,1.8507,0.0560,5.2235,Low
SMP_00453,5.7789,1.5766,3.4584,0.3175,0.3566,0.3864,16.0733,0.5621,11.7688,0.6603,0.0597,6.7188,High
SMP_04327,7.4281,1.4834,1.3411,0.8375,0.2574,0.3419,18.9361,1.1235,13.9282,1.5423,0.0750,5.1999,High
SMP_04045,4.6459,1.7418,1.3704,0.4410,0.1146,0.2083,19.8452,0.5754,9.0647,2.1923,0.0095,4.8271,High
SMP_11576,4.3848,1.6767,2.0765,0.8087,0.4419,0.1847,16.1414,0.8667,10.7774,2.6382,0.0296,5.3972,Medium
SMP_04138,6.8138,1.0261,2.7330,0.9451,0.1305,0.3086,16.9678,0.6611,12.5155,2.6703,0.0815,5.2767,Medium
SMP_03040,6.9417,1.8186,1.8178,0.3747,0.4299,0.3496,12.9344,0.9996,8.4460,1.9664,0.0993,5.4048,Low
SMP_09097,5.8600,1.1449,3.0097,0.8281,0.1915,0.2774,14.1273,0.7365,9.9473,1.7622,0.0078,5.2781,Low
SMP_13275,5.1108,1.4820,1.0689,0.8322,0.0672,0.4075,12.7734,1.1547,7.4951,2.9978,0.0138,7.1945,Low
SMP_08414,4.1962,1.1127,2.5163,0.6926,0.3813,0.2103,12.9444,0.7896,7.3449,1.4431,0.0697,5.9959,Low
SMP_05826,6.6120,1.3000,1.2061,0.2146,0.4254,0.1486,13.3052,0.7014,5.5786,1.9988,0.0799,7.4770,Low
SMP_07797,4.6258,1.6780,1.6470,0.8560,0.2817,0.3433,13.2091,0.6567,6.5897,2.2678,0.0690,5.9781,Low
SMP_00580,7.5300,1.0202,2.8819,0.5264,0.2511,0.1029,18.1940,0.7519,10.4077,2.1933,0.0703,7.3680,High
SMP_05237,4.5538,1.9288,2.0699,0.2113,0.0667,0.1611,12.9713,0.9411,14.7094,1.1802,0.0790,7.2342,Medium
SMP_06572,7.0921,1.2412,1.0113,0.3398,0.2066,0.4843,12.1774,1.0785,11.2252,0.9189,0.0404,6.0305,Low
SMP_10494,5.6470,1.7496,1.7678,0.8599,0.3271,0.2844,19.2506,0.7624,14.6572,0.6807,0.0040,4.7455,High
SMP_07175,4.2263,1.4990,1.0668,0.6635,0.3013,0.2518,14.6181,1.1931,6.6766,2.3276,0.0646,6.4911,Low
SMP_07468,6.4310,1.9162,2.3246,0.3630,0.2325,0.4608,18.1307,1.0623,10.6408,1.4911,0.0133,7.4269,High
SMP_11005,7.4693,1.8168,2.2337,0.8294,0.0966,0.4630,19.7782,0.5077,13.6681,2.3800,0.0856,5.3905,High
SMP_09923,7.3800,1.3374,1.2851,0.5048,0.0525,0.3993,10.0266,0.6445,6.5035,2.6835,0.1000,4.9388,Low
SMP_11027,4.9214,1.0182,2.8690,0.9955,0.0849,0.1602,12.0428,0.8813,8.8744,0.6975,0.0005,5.5145,Low
SMP_05588,6.0765,1.8269,2.5273,0.6570,0.1128,0.4915,15.2971,0.5719,9.1420,0.6800,0.0419,6.6347,High
SMP_11778,7.8778,1.6071,1.5005,0.4541,0.2111,0.1929,10.5929,1.1856,8.7118,1.8645,0.0405,6.6281,Low
SMP_02468,7.4270,1.8602,2.0324,0.6509,0.3389,0.3998,15.2070,0.8573,11.3131,2.2577,0.0347,5.4912,Medium
SMP_04158,4.3284,1.0563,1.6695,0.3922,0.1001,0.2753,13.6536,0.9455,6.9587,2.7850,0.0516,6.3712,Low
SMP_06350,4.5510,1.6937,2.6407,0.1013,0.4342,0.3643,11.9570,0.5023,14.7231,2.3867,0.0366,5.7984,Low
SMP_09177,4.4005,1.4350,3.4805,0.4078,0.3623,0.3024,17.9473,1.0238,14.4441,2.1269,0.0948,4.6247,High
SMP_00414,5.4280,1.6348,1.4661,0.7745,0.2956,0.1817,12.9192,1.0241,9.8261,1.0401,0.0968,6.6454,Low
SMP_00403,6.1783,1.1599,2.7282,0.2509,0.1897,0.3014,17.9645,1.0177,11.4554,0.8895,0.0548,4.7624,High
SMP_04429,4.7900,1.6162,2.0862,0.7001,0.4881,0.1211,11.9163,0.9482,13.9653,2.4942,0.0466,6.7365,Medium
SMP_02085,5.3515,1.0437,3.2623,0.5641,0.3520,0.1269,10.5412,0.9106,13.8730,1.8213,0.0878,6.9330,Low
SMP_03058,4.9407,1.1377,2.4512,0.7530,0.1778,0.3941,11.8313,0.7369,12.4489,2.1504,0.0271,4.8665,Low
SMP_13048,5.9647,1.6350,2.1863,0.6436,0.4375,0.1209,15.5897,0.7062,6.9559,1.1923,0.0869,7.0817,High
SMP_11199,4.5983,1.2719,1.3364,0.4712,0.2623,0.3349,17.5658,0.5728,13.6924,2.2493,0.0108,5.6386,Medium
SMP_07061,5.6290,1.3188,2.2678,0.8243,0.2357,0.3810,15.8890,1.1414,9.4485,2.5498,0.0842,5.8926,Medium
SMP_00165,5.3381,1.0262,1.0605,0.8486,0.1729,0.3073,12.9873,1.1585,7.5930,1.5742,0.0873,7.0259,Low
SMP_08693,7.3509,1.0996,1.1622,0.4063,0.0677,0.2980,18.2395,0.7434,9.7583,1.9359,0.0914,7.2799,High
SMP_10045,6.7048,1.0010,3.4298,0.7423,0.2672,0.1062,10.4543,1.1777,12.9616,0.7423,0.0749,5.0183,Low
SMP_13392,4.7372,1.3490,2.8483,0.6359,0.1439,0.2341,14.4697,0.7764,11.2706,1.5519,0.0587,5.2470,Low
SMP_04303,5.9421,1.5191,3.4626,0.1591,0.3506,0.2384,15.0181,0.6520,6.6025,1.1090,0.0072,5.3343,Medium
SMP_12954,7.6510,1.3586,1.1158,0.8128,0.3737,0.1757,14.4517,0.7473,12.7611,1.9719,0.0186,6.8644,High
SMP_11180,7.7751,1.1239,3.4773,0.2825,0.0921,0.3259,16.8044,0.7653,11.9785,2.8652,0.0797,7.1588,High
SMP_03318,5.0651,1.1264,2.2143,0.1866,0.1716,0.2931,19.5760,1.1747,12.4375,1.4732,0.0866,7.1264,High
SMP_12007,7.5841,1.7534,1.6109,0.6939,0.3531,0.2309,13.7754,0.5612,10.2625,2.9473,0.0057,6.3302,Medium
SMP_09942,5.8200,1.4913,2.0612,0.4530,0.1958,0.3591,14.0931,0.7224,14.0272,0.9545,0.0146,6.8300,High
SMP_03935,6.8288,1.8063,2.5421,0.6325,0.2332,0.3546,11.1521,0.9792,6.0390,2.6544,0.0506,6.0911,Low
SMP_06852,5.7379,1.0886,1.3270,0.8455,0.2591,0.1400,19.6187,0.6470,8.1691,2.9314,0.0181,7.4062,High
SMP_01848,4.8077,1.9357,1.5687,0.4684,0.1198,0.3144,13.0764,0.8425,7.2462,0.6345,0.0780,6.4233,Low
SMP_12251,4.9893,1.4611,1.1860,0.7392,0.2716,0.4193,12.1985,0.7800,14.1885,1.8096,0.0913,5.6924,Low
SMP_01335,6.0882,1.3800,1.1117,0.4017,0.2262,0.4960,12.0789,0.8814,14.8732,2.4801,0.0994,7.4049,Low
